,region,site,date,depth_m,transect,colony_id,coral_species,col_size,l_cm,w_cm,percent_live,percent_col_inside,n_scars,percent_new,scar_min_mm2,scar_max_mm2,scar_med_mm2
207,Panamá,Casa Blanca,2013-07-08,10,1,207,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
208,Panamá,Casa Blanca,2013-07-08,10,1,208,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
209,Panamá,Casa Blanca,2013-07-08,10,1,209,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
210,Panamá,Casa Blanca,2013-07-08,10,1,210,Stephanocoenia intersepta,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
211,Panamá,Casa Blanca,2013-07-08,10,1,211,Stephanocoenia intersepta,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
212,Panamá,Casa Blanca,2013-07-08,10,1,212,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
213,Panamá,Casa Blanca,2013-07-08,10,1,213,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
214,Panamá,Casa Blanca,2013-07-08,10,1,214,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
215,Panamá,Casa Blanca,2013-07-08,10,1,215,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
216,Panamá,Casa Blanca,2013-07-08,10,1,216,Stephanocoenia intersepta,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
217,Panamá,Casa Blanca,2013-07-08,10,1,217,Stephanocoenia intersepta,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
218,Panamá,Casa Blanca,2013-07-08,5,2,218,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
219,Panamá,Casa Blanca,2013-07-08,5,2,219,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
220,Panamá,Casa Blanca,2013-07-08,5,2,220,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
221,Panamá,Casa Blanca,2013-07-08,5,2,221,Agaricia tenuifolia,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
222,Panamá,Casa Blanca,2013-07-08,5,2,222,Agaricia tenuifolia,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
223,Panamá,Casa Blanca,2013-07-08,5,2,223,Agaricia tenuifolia,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
224,Panamá,Casa Blanca,2013-07-08,5,2,224,Agaricia tenuifolia,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
225,Panamá,Casa Blanca,2013-07-08,5,2,225,Agaricia tenuifolia,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
226,Panamá,Casa Blanca,2013-07-08,5,2,226,Agaricia tenuifolia,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
227,Panamá,Casa Blanca,2013-07-08,5,2,227,Agaricia tenuifolia,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
228,Panamá,Casa Blanca,2013-07-08,5,2,228,Agaricia tenuifolia,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
229,Panamá,Casa Blanca,2013-07-08,5,2,229,Agaricia tenuifolia,80+,NA,NA,100,100,0,NA,NA,NA,NA
230,Panamá,Casa Blanca,2013-07-08,5,2,230,Colpophyllia natans,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
231,Panamá,Casa Blanca,2013-07-08,5,2,231,Madracis decactis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
232,Panamá,Casa Blanca,2013-07-08,5,2,232,Madracis decactis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
233,Panamá,Casa Blanca,2013-07-08,5,2,233,Orbicella annularis,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
234,Panamá,Casa Blanca,2013-07-08,5,2,234,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
235,Panamá,Casa Blanca,2013-07-08,5,2,235,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
236,Panamá,Casa Blanca,2013-07-08,5,2,236,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
237,Panamá,Casa Blanca,2013-07-08,5,2,237,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
238,Panamá,Casa Blanca,2013-07-08,5,2,238,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
239,Panamá,Casa Blanca,2013-07-08,5,2,239,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
240,Panamá,Casa Blanca,2013-07-08,5,2,240,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
241,Panamá,Casa Blanca,2013-07-08,5,2,241,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
242,Panamá,Casa Blanca,2013-07-08,5,2,242,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
243,Panamá,Casa Blanca,2013-07-08,5,2,243,Orbicella annularis,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
244,Panamá,Casa Blanca,2013-07-08,5,2,244,Orbicella annularis,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
245,Panamá,Casa Blanca,2013-07-08,5,2,245,Orbicella annularis,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
246,Panamá,Casa Blanca,2013-07-08,5,2,246,Orbicella annularis,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
247,Panamá,Casa Blanca,2013-07-08,5,2,247,Orbicella annularis,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
248,Panamá,Casa Blanca,2013-07-08,5,2,248,Orbicella annularis,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
249,Panamá,Casa Blanca,2013-07-08,5,2,249,Orbicella annularis,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
250,Panamá,Casa Blanca,2013-07-08,5,2,250,Orbicella annularis,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
251,Panamá,Casa Blanca,2013-07-08,5,2,251,Orbicella annularis,80+,NA,NA,100,100,0,NA,NA,NA,NA
252,Panamá,Casa Blanca,2013-07-08,5,2,252,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
253,Panamá,Casa Blanca,2013-07-08,5,2,253,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
254,Panamá,Casa Blanca,2013-07-08,5,2,254,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
255,Panamá,Casa Blanca,2013-07-08,5,2,255,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
256,Panamá,Casa Blanca,2013-07-08,5,2,256,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
257,Panamá,Casa Blanca,2013-07-08,5,2,257,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
258,Panamá,Casa Blanca,2013-07-08,5,2,258,Siderastrea siderea,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
259,Panamá,Casa Blanca,2013-07-08,5,2,259,Siderastrea siderea,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
260,Panamá,Casa Blanca,2013-07-08,5,2,260,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
261,Panamá,Casa Blanca,2013-07-08,5,2,261,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
262,Panamá,Casa Blanca,2013-07-08,5,2,262,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
263,Panamá,Casa Blanca,2013-07-08,5,2,263,Stephanocoenia intersepta,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
264,Panamá,Casa Blanca,2013-07-08,5,2,264,Agaricia lamarcki,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
265,Panamá,Mystery Spot,2013-07-09,10,1,265,Agaricia agaricites,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
266,Panamá,Mystery Spot,2013-07-09,10,1,266,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
267,Panamá,Mystery Spot,2013-07-09,10,1,267,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
268,Panamá,Mystery Spot,2013-07-09,10,1,268,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
269,Panamá,Mystery Spot,2013-07-09,10,1,269,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
270,Panamá,Mystery Spot,2013-07-09,10,1,270,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
271,Panamá,Mystery Spot,2013-07-09,10,1,271,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
272,Panamá,Mystery Spot,2013-07-09,10,1,272,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
273,Panamá,Mystery Spot,2013-07-09,10,1,273,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
274,Panamá,Mystery Spot,2013-07-09,10,1,274,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
275,Panamá,Mystery Spot,2013-07-09,10,1,275,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
276,Panamá,Mystery Spot,2013-07-09,10,1,276,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
277,Panamá,Mystery Spot,2013-07-09,10,1,277,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
278,Panamá,Mystery Spot,2013-07-09,10,1,278,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
279,Panamá,Mystery Spot,2013-07-09,10,1,279,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
280,Panamá,Mystery Spot,2013-07-09,10,1,280,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
281,Panamá,Mystery Spot,2013-07-09,10,1,281,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
282,Panamá,Mystery Spot,2013-07-09,10,1,282,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
283,Panamá,Mystery Spot,2013-07-09,10,1,283,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
284,Panamá,Mystery Spot,2013-07-09,10,1,284,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
285,Panamá,Mystery Spot,2013-07-09,10,1,285,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
286,Panamá,Mystery Spot,2013-07-09,10,1,286,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
287,Panamá,Mystery Spot,2013-07-09,10,1,287,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
288,Panamá,Mystery Spot,2013-07-09,10,1,288,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
289,Panamá,Mystery Spot,2013-07-09,10,1,289,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
290,Panamá,Mystery Spot,2013-07-09,10,1,290,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
291,Panamá,Mystery Spot,2013-07-09,10,1,291,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
292,Panamá,Mystery Spot,2013-07-09,10,1,292,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
293,Panamá,Mystery Spot,2013-07-09,10,1,293,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
294,Panamá,Mystery Spot,2013-07-09,10,1,294,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
295,Panamá,Mystery Spot,2013-07-09,10,1,295,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
296,Panamá,Mystery Spot,2013-07-09,10,1,296,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
297,Panamá,Mystery Spot,2013-07-09,10,1,297,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
298,Panamá,Mystery Spot,2013-07-09,10,1,298,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
299,Panamá,Mystery Spot,2013-07-09,10,1,299,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
300,Panamá,Mystery Spot,2013-07-09,10,1,300,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
301,Panamá,Mystery Spot,2013-07-09,10,1,301,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
302,Panamá,Mystery Spot,2013-07-09,10,1,302,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
303,Panamá,Mystery Spot,2013-07-09,10,1,303,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
304,Panamá,Mystery Spot,2013-07-09,10,1,304,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
305,Panamá,Mystery Spot,2013-07-09,10,1,305,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
306,Panamá,Mystery Spot,2013-07-09,10,1,306,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
307,Panamá,Mystery Spot,2013-07-09,10,1,307,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
308,Panamá,Mystery Spot,2013-07-09,10,1,308,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
309,Panamá,Mystery Spot,2013-07-09,10,1,309,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
310,Panamá,Mystery Spot,2013-07-09,10,1,310,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
311,Panamá,Mystery Spot,2013-07-09,10,1,311,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
312,Panamá,Mystery Spot,2013-07-09,10,1,312,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
313,Panamá,Mystery Spot,2013-07-09,10,1,313,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
314,Panamá,Mystery Spot,2013-07-09,10,1,314,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
315,Panamá,Mystery Spot,2013-07-09,10,1,315,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
316,Panamá,Mystery Spot,2013-07-09,10,1,316,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
317,Panamá,Mystery Spot,2013-07-09,10,1,317,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
318,Panamá,Mystery Spot,2013-07-09,10,1,318,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
319,Panamá,Mystery Spot,2013-07-09,10,1,319,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
320,Panamá,Mystery Spot,2013-07-09,10,1,320,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
321,Panamá,Mystery Spot,2013-07-09,10,1,321,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
322,Panamá,Mystery Spot,2013-07-09,10,1,322,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
323,Panamá,Mystery Spot,2013-07-09,10,1,323,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
324,Panamá,Mystery Spot,2013-07-09,10,1,324,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
325,Panamá,Mystery Spot,2013-07-09,10,1,325,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
326,Panamá,Mystery Spot,2013-07-09,10,1,326,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
327,Panamá,Mystery Spot,2013-07-09,10,1,327,Agaricia tenuifolia,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
328,Panamá,Mystery Spot,2013-07-09,10,1,328,Agaricia tenuifolia,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
329,Panamá,Mystery Spot,2013-07-09,10,1,329,Agaricia tenuifolia,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
330,Panamá,Mystery Spot,2013-07-09,10,1,330,Agaricia tenuifolia,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
331,Panamá,Mystery Spot,2013-07-09,10,1,331,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
332,Panamá,Mystery Spot,2013-07-09,10,1,332,Colpophyllia natans,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
333,Panamá,Mystery Spot,2013-07-09,10,1,333,Helioseris cucullata,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
334,Panamá,Mystery Spot,2013-07-09,10,1,334,Madracis decactis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
335,Panamá,Mystery Spot,2013-07-09,10,1,335,Madracis decactis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
336,Panamá,Mystery Spot,2013-07-09,10,1,336,Madracis decactis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
337,Panamá,Mystery Spot,2013-07-09,10,1,337,Madracis decactis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
338,Panamá,Mystery Spot,2013-07-09,10,1,338,Madracis decactis,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
339,Panamá,Mystery Spot,2013-07-09,10,1,339,Montastrea cavernosa,80+,NA,NA,100,100,0,NA,NA,NA,NA
340,Panamá,Mystery Spot,2013-07-09,10,1,340,Orbicella annularis,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
341,Panamá,Mystery Spot,2013-07-09,10,1,341,Orbicella annularis,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
342,Panamá,Mystery Spot,2013-07-09,10,1,342,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
343,Panamá,Mystery Spot,2013-07-09,10,1,343,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
344,Panamá,Mystery Spot,2013-07-09,10,1,344,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
345,Panamá,Mystery Spot,2013-07-09,10,1,345,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
346,Panamá,Mystery Spot,2013-07-09,10,1,346,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
347,Panamá,Mystery Spot,2013-07-09,10,1,347,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
348,Panamá,Mystery Spot,2013-07-09,10,1,348,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
349,Panamá,Mystery Spot,2013-07-09,10,1,349,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
350,Panamá,Mystery Spot,2013-07-09,10,1,350,Scolymia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
351,Panamá,Mystery Spot,2013-07-09,10,1,351,Scolymia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
352,Panamá,Mystery Spot,2013-07-09,10,1,352,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
353,Panamá,Mystery Spot,2013-07-09,10,1,353,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
354,Panamá,Mystery Spot,2013-07-09,10,1,354,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
355,Panamá,Mystery Spot,2013-07-09,10,1,355,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
356,Panamá,Mystery Spot,2013-07-09,10,1,356,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
357,Panamá,Mystery Spot,2013-07-09,10,1,357,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
358,Panamá,Mystery Spot,2013-07-09,10,1,358,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
359,Panamá,Mystery Spot,2013-07-09,10,1,359,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
360,Panamá,Mystery Spot,2013-07-09,10,1,360,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
361,Panamá,Mystery Spot,2013-07-09,10,1,361,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
362,Panamá,Mystery Spot,2013-07-09,10,1,362,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
363,Panamá,Mystery Spot,2013-07-09,10,1,363,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
364,Panamá,Mystery Spot,2013-07-09,10,1,364,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
365,Panamá,Mystery Spot,2013-07-09,10,1,365,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
366,Panamá,Mystery Spot,2013-07-09,10,1,366,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
367,Panamá,Mystery Spot,2013-07-09,10,1,367,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
368,Panamá,Mystery Spot,2013-07-09,10,1,368,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
369,Panamá,Mystery Spot,2013-07-09,10,1,369,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
370,Panamá,Mystery Spot,2013-07-09,10,1,370,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
371,Panamá,Mystery Spot,2013-07-09,10,1,371,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
372,Panamá,Mystery Spot,2013-07-09,10,1,372,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
373,Panamá,Mystery Spot,2013-07-09,10,1,373,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
374,Panamá,Mystery Spot,2013-07-09,10,1,374,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
375,Panamá,Mystery Spot,2013-07-09,10,1,375,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
376,Panamá,Mystery Spot,2013-07-09,10,1,376,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
377,Panamá,Mystery Spot,2013-07-09,10,1,377,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
378,Panamá,Mystery Spot,2013-07-09,10,1,378,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
379,Panamá,Mystery Spot,2013-07-09,10,1,379,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
380,Panamá,Mystery Spot,2013-07-09,10,1,380,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
381,Panamá,Mystery Spot,2013-07-09,10,1,381,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
382,Panamá,Mystery Spot,2013-07-09,10,1,382,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
383,Panamá,Mystery Spot,2013-07-09,10,1,383,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
384,Panamá,Mystery Spot,2013-07-09,10,1,384,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
385,Panamá,Mystery Spot,2013-07-09,10,1,385,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
386,Panamá,Mystery Spot,2013-07-09,10,1,386,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
387,Panamá,Mystery Spot,2013-07-09,10,1,387,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
388,Panamá,Mystery Spot,2013-07-09,10,1,388,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
389,Panamá,Mystery Spot,2013-07-09,10,1,389,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
390,Panamá,Mystery Spot,2013-07-09,10,1,390,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
391,Panamá,Mystery Spot,2013-07-09,10,1,391,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
392,Panamá,Mystery Spot,2013-07-09,10,1,392,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
393,Panamá,Mystery Spot,2013-07-09,10,1,393,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
394,Panamá,Mystery Spot,2013-07-09,10,1,394,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
395,Panamá,Mystery Spot,2013-07-09,10,1,395,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
396,Panamá,Mystery Spot,2013-07-09,10,1,396,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
397,Panamá,Mystery Spot,2013-07-09,10,1,397,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
398,Panamá,Mystery Spot,2013-07-09,10,1,398,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
399,Panamá,Mystery Spot,2013-07-09,10,1,399,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
400,Panamá,Mystery Spot,2013-07-09,10,1,400,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
401,Panamá,Mystery Spot,2013-07-09,10,1,401,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
402,Panamá,Mystery Spot,2013-07-09,10,1,402,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
403,Panamá,Mystery Spot,2013-07-09,10,1,403,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
404,Panamá,Mystery Spot,2013-07-09,10,1,404,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
405,Panamá,Mystery Spot,2013-07-09,10,1,405,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
406,Panamá,Mystery Spot,2013-07-09,10,1,406,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
407,Panamá,Mystery Spot,2013-07-09,10,1,407,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
