region,date,site,min,species,stage,transect,n_pf,min_start,dist_m,depth_m,fl_cm
Bonaire,9/11/19,Tolo,3,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,19,14.6,18
Bonaire,9/11/19,Tolo,3,Sparisoma viride,TP,3,1,2019-09-11T09:14:00Z,19,14.6,32
Bonaire,9/11/19,Tolo,3,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,19,14.6,18
Bonaire,9/11/19,Tolo,3,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,19,14.6,15
Bonaire,9/11/19,Tolo,3,Sparisoma aurofrenatum,TP,3,1,2019-09-11T09:14:00Z,19,14.6,25
Bonaire,9/11/19,Tolo,4,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,19,14.3,15
Bonaire,9/11/19,Tolo,4,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,19,14.3,16
Bonaire,9/11/19,Tolo,4,Scarus vetula,IP,3,1,2019-09-11T09:14:00Z,19,14.3,27
Bonaire,9/11/19,Tolo,4,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,19,14.3,26
Bonaire,9/11/19,Tolo,4,Sparisoma viride,TP,3,1,2019-09-11T09:14:00Z,19,14.3,32
Bonaire,9/11/19,Tolo,4,Sparisoma aurofrenatum,TP,3,1,2019-09-11T09:14:00Z,19,14.3,25
Bonaire,9/11/19,Tolo,5,Sparisoma viride,IP,3,1,2019-09-11T09:14:00Z,19,14.3,27
Bonaire,9/11/19,Tolo,5,Sparisoma viride,IP,3,1,2019-09-11T09:14:00Z,19,14.3,28
Bonaire,9/11/19,Tolo,5,Sparisoma viride,IP,3,1,2019-09-11T09:14:00Z,19,14.3,26
Bonaire,9/11/19,Tolo,5,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,19,14.3,26
Bonaire,9/11/19,Tolo,5,Sparisoma viride,TP,3,1,2019-09-11T09:14:00Z,19,14.3,33
Bonaire,9/11/19,Tolo,5,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,19,14.3,27
Bonaire,9/11/19,Tolo,5,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,19,14.3,15
Bonaire,9/11/19,Tolo,6,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,19,14,21
Bonaire,9/11/19,Tolo,6,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,19,14,20
Bonaire,9/11/19,Tolo,6,Sparisoma viride,IP,3,1,2019-09-11T09:14:00Z,19,14,18
Bonaire,9/11/19,Tolo,6,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,19,14,26
Bonaire,9/11/19,Tolo,6,Sparisoma aurofrenatum,TP,3,1,2019-09-11T09:14:00Z,19,14,25
Bonaire,9/11/19,Tolo,7,Sparisoma chrysopterum,TP,3,1,2019-09-11T09:14:00Z,17,14,31
Bonaire,9/11/19,Tolo,7,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,17,14,26
Bonaire,9/11/19,Tolo,7,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,15
Bonaire,9/11/19,Tolo,7,Scarus vetula,TP,3,1,2019-09-11T09:14:00Z,17,14,32
Bonaire,9/11/19,Tolo,7,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,17
Bonaire,9/11/19,Tolo,8,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,17,14,27
Bonaire,9/11/19,Tolo,8,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,16
Bonaire,9/11/19,Tolo,8,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,15
Bonaire,9/11/19,Tolo,8,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,18
Bonaire,9/11/19,Tolo,8,Sparisoma viride,TP,3,1,2019-09-11T09:14:00Z,17,14,24
Bonaire,9/11/19,Tolo,8,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,15
Bonaire,9/11/19,Tolo,8,Sparisoma viride,IP,3,1,2019-09-11T09:14:00Z,17,14,29
Bonaire,9/11/19,Tolo,9,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,17,14,27
Bonaire,9/11/19,Tolo,9,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,19
Bonaire,9/11/19,Tolo,9,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,18
Bonaire,9/11/19,Tolo,9,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,16
Bonaire,9/11/19,Tolo,9,Scarus vetula,IP,3,1,2019-09-11T09:14:00Z,17,14,27
Bonaire,9/11/19,Tolo,9,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,16
Bonaire,9/11/19,Tolo,9,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,17
Bonaire,9/11/19,Tolo,9,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,19
Bonaire,9/11/19,Tolo,10,Sparisoma aurofrenatum,TP,3,1,2019-09-11T09:14:00Z,18,14,24
Bonaire,9/11/19,Tolo,10,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,18,14,15
Bonaire,9/11/19,Tolo,10,Sparisoma viride,TP,3,1,2019-09-11T09:14:00Z,18,14,32
Bonaire,9/11/19,Tolo,10,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,18,14,25
Bonaire,9/11/19,Tolo,11,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,17,14,26
Bonaire,9/11/19,Tolo,11,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,19
Bonaire,9/11/19,Tolo,11,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,17
Bonaire,9/11/19,Tolo,11,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,16
Bonaire,9/11/19,Tolo,11,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,15
Bonaire,9/11/19,Tolo,11,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,16
Bonaire,9/11/19,Tolo,12,Sparisoma viride,IP,3,1,2019-09-11T09:14:00Z,22,14.3,18
Bonaire,9/11/19,Tolo,12,Sparisoma viride,IP,3,1,2019-09-11T09:14:00Z,22,14.3,28
Bonaire,9/11/19,Tolo,13,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,15,14.3,15
Bonaire,9/11/19,Tolo,13,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,15,14.3,17
Bonaire,9/11/19,Tolo,13,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,15,14.3,25
Bonaire,9/11/19,Tolo,13,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,15,14.3,17
Bonaire,9/11/19,Tolo,13,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,15,14.3,18
Bonaire,9/11/19,Tolo,13,Sparisoma viride,TP,3,1,2019-09-11T09:14:00Z,15,14.3,33
Bonaire,9/11/19,Tolo,13,Sparisoma viride,TP,3,1,2019-09-11T09:14:00Z,15,14.3,32
Bonaire,9/11/19,Tolo,14,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,14.3,19
Bonaire,9/11/19,Tolo,14,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,14.3,15
Bonaire,9/11/19,Tolo,14,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,14.3,17
Bonaire,9/11/19,Tolo,15,Sparisoma viride,TP,3,1,2019-09-11T09:14:00Z,16,14.3,32
Bonaire,9/11/19,Tolo,15,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,14.3,19
Bonaire,9/11/19,Tolo,15,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,14.3,17
Bonaire,9/11/19,Tolo,15,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,14.3,15
Bonaire,9/11/19,Tolo,15,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,14.3,16
Bonaire,9/11/19,Tolo,15,Sparisoma viride,IP,3,1,2019-09-11T09:14:00Z,16,14.3,25
Bonaire,9/11/19,Tolo,15,Sparisoma viride,IP,3,1,2019-09-11T09:14:00Z,16,14.3,26
Bonaire,9/11/19,Tolo,15,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,16,14.3,25
Bonaire,9/11/19,Tolo,16,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,15
Bonaire,9/11/19,Tolo,16,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,17
Bonaire,9/11/19,Tolo,16,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,18
Bonaire,9/11/19,Tolo,16,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,15
Bonaire,9/11/19,Tolo,16,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,17,14,25
Bonaire,9/11/19,Tolo,16,Sparisoma viride,IP,3,1,2019-09-11T09:14:00Z,17,14,26
Bonaire,9/11/19,Tolo,16,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,14,15
Bonaire,9/11/19,Tolo,16,Sparisoma viride,TP,3,1,2019-09-11T09:14:00Z,17,14,33
Bonaire,9/11/19,Tolo,17,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,14,17
Bonaire,9/11/19,Tolo,17,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,14,16
Bonaire,9/11/19,Tolo,17,Sparisoma viride,IP,3,1,2019-09-11T09:14:00Z,16,14,29
Bonaire,9/11/19,Tolo,17,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,14,18
Bonaire,9/11/19,Tolo,17,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,16,14,27
Bonaire,9/11/19,Tolo,17,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,14,17
Bonaire,9/11/19,Tolo,18,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,13.7,16
Bonaire,9/11/19,Tolo,18,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,13.7,15
Bonaire,9/11/19,Tolo,18,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,13.7,15
Bonaire,9/11/19,Tolo,18,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,13.7,19
Bonaire,9/11/19,Tolo,18,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,17,13.7,16
Bonaire,9/11/19,Tolo,18,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,17,13.7,25
Bonaire,9/11/19,Tolo,18,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,17,13.7,24
Bonaire,9/11/19,Tolo,19,Scarus vetula,TP,3,1,2019-09-11T09:14:00Z,16,13.7,30
Bonaire,9/11/19,Tolo,19,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,16,13.7,27
Bonaire,9/11/19,Tolo,19,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,16,13.7,25
Bonaire,9/11/19,Tolo,19,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,13.7,20
Bonaire,9/11/19,Tolo,19,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,13.7,15
Bonaire,9/11/19,Tolo,19,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,13.7,16
Bonaire,9/11/19,Tolo,19,Sparisoma aurofrenatum,IP,3,1,2019-09-11T09:14:00Z,16,13.7,18
Bonaire,9/11/19,Tolo,20,Scarus vetula,TP,3,1,2019-09-11T09:14:00Z,14,13.7,33
Bonaire,9/11/19,Tolo,20,Scarus vetula,TP,3,1,2019-09-11T09:14:00Z,14,13.7,31
Bonaire,9/11/19,Tolo,20,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,14,13.7,17
Bonaire,9/11/19,Tolo,20,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,14,13.7,16
Bonaire,9/11/19,Tolo,20,Scarus vetula,IP,3,1,2019-09-11T09:14:00Z,14,13.7,22
Bonaire,9/11/19,Tolo,20,Scarus vetula,TP,3,1,2019-09-11T09:14:00Z,14,13.7,33
Bonaire,9/11/19,Tolo,20,Sparisoma viride,TP,3,1,2019-09-11T09:14:00Z,14,13.7,32
Bonaire,9/11/19,Tolo,21,Sparisoma viride,IP,3,1,2019-09-11T09:14:00Z,16,13.7,18
Bonaire,9/11/19,Tolo,21,Sparisoma viride,IP,3,1,2019-09-11T09:14:00Z,16,13.7,26
Bonaire,9/11/19,Tolo,21,Sparisoma aurofrenatum,TP,3,1,2019-09-11T09:14:00Z,16,13.7,23
Bonaire,9/11/19,Tolo,21,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,13.7,18
Bonaire,9/11/19,Tolo,21,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,13.7,16
Bonaire,9/11/19,Tolo,21,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,16,13.7,27
Bonaire,9/11/19,Tolo,21,Sparisoma viride,TP,3,1,2019-09-11T09:14:00Z,16,13.7,33
Bonaire,9/11/19,Tolo,22,Scarus vetula,IP,3,1,2019-09-11T09:14:00Z,16,13.7,26
Bonaire,9/11/19,Tolo,22,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,13.7,20
Bonaire,9/11/19,Tolo,22,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,16,13.7,19
Bonaire,9/11/19,Tolo,22,Sparisoma aurofrenatum,TP,3,1,2019-09-11T09:14:00Z,16,13.7,24
Bonaire,9/11/19,Tolo,22,Sparisoma viride,TP,3,1,2019-09-11T09:14:00Z,16,13.7,32
Bonaire,9/11/19,Tolo,22,Sparisoma viride,TP,3,1,2019-09-11T09:14:00Z,16,13.7,33
Bonaire,9/11/19,Tolo,23,Scarus vetula,IP,3,1,2019-09-11T09:14:00Z,15,13.4,28
Bonaire,9/11/19,Tolo,23,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,15,13.4,15
Bonaire,9/11/19,Tolo,23,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,15,13.4,16
Bonaire,9/11/19,Tolo,23,Sparisoma viride,TP,3,1,2019-09-11T09:14:00Z,15,13.4,32
Bonaire,9/11/19,Tolo,23,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,15,13.4,19
Bonaire,9/11/19,Tolo,23,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,15,13.4,15
Bonaire,9/11/19,Tolo,23,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,15,13.4,17
Bonaire,9/11/19,Tolo,23,Scarus taeniopterus,IP,3,1,2019-09-11T09:14:00Z,15,13.4,16
Bonaire,9/11/19,Tolo,23,Scarus taeniopterus,TP,3,1,2019-09-11T09:14:00Z,15,13.4,27
Bonaire,9/11/19,Tolo,23,Scarus vetula,TP,3,1,2019-09-11T09:14:00Z,15,13.4,31
Bonaire,9/11/19,Tolo,0,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,0,7.9,18
Bonaire,9/11/19,Tolo,0,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,0,7.9,15
Bonaire,9/11/19,Tolo,0,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,0,7.9,26
Bonaire,9/11/19,Tolo,0,Scarus taeniopterus,TP,4,1,2019-09-11T09:42:00Z,0,7.9,26
Bonaire,9/11/19,Tolo,0,Scarus iseri,IP,4,1,2019-09-11T09:42:00Z,0,7.9,15
Bonaire,9/11/19,Tolo,0,Sparisoma aurofrenatum,IP,4,1,2019-09-11T09:42:00Z,0,7.9,16
Bonaire,9/11/19,Tolo,0,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,0,7.9,21
Bonaire,9/11/19,Tolo,0,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,0,7.9,26
Bonaire,9/11/19,Tolo,0,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,0,7.9,27
Bonaire,9/11/19,Tolo,0,Sparisoma viride,TP,4,1,2019-09-11T09:42:00Z,0,7.9,33
Bonaire,9/11/19,Tolo,0,Scarus vetula,TP,4,1,2019-09-11T09:42:00Z,0,7.9,33
Bonaire,9/11/19,Tolo,1,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,18,7.6,27
Bonaire,9/11/19,Tolo,1,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,18,7.6,26
Bonaire,9/11/19,Tolo,1,Sparisoma aurofrenatum,TP,4,1,2019-09-11T09:42:00Z,18,7.6,24
Bonaire,9/11/19,Tolo,1,Scarus vetula,TP,4,1,2019-09-11T09:42:00Z,18,7.6,33
Bonaire,9/11/19,Tolo,1,Sparisoma aurofrenatum,TP,4,1,2019-09-11T09:42:00Z,18,7.6,23
Bonaire,9/11/19,Tolo,1,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,18,7.6,28
Bonaire,9/11/19,Tolo,2,Sparisoma aurofrenatum,TP,4,1,2019-09-11T09:42:00Z,18,8.2,24
Bonaire,9/11/19,Tolo,2,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,18,8.2,27
Bonaire,9/11/19,Tolo,2,Scarus taeniopterus,TP,4,1,2019-09-11T09:42:00Z,18,8.2,27
Bonaire,9/11/19,Tolo,2,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,18,8.2,16
Bonaire,9/11/19,Tolo,2,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,18,8.2,27
Bonaire,9/11/19,Tolo,3,Scarus vetula,TP,4,1,2019-09-11T09:42:00Z,28,8.2,33
Bonaire,9/11/19,Tolo,3,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,28,8.2,26
Bonaire,9/11/19,Tolo,3,Sparisoma aurofrenatum,IP,4,1,2019-09-11T09:42:00Z,28,8.2,15
Bonaire,9/11/19,Tolo,3,Sparisoma aurofrenatum,TP,4,1,2019-09-11T09:42:00Z,28,8.2,23
Bonaire,9/11/19,Tolo,3,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,28,8.2,19
Bonaire,9/11/19,Tolo,3,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,28,8.2,17
Bonaire,9/11/19,Tolo,3,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,28,8.2,15
Bonaire,9/11/19,Tolo,3,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,28,8.2,16
Bonaire,9/11/19,Tolo,3,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,28,8.2,15
Bonaire,9/11/19,Tolo,3,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,28,8.2,27
Bonaire,9/11/19,Tolo,4,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,23,8.2,26
Bonaire,9/11/19,Tolo,4,Scarus vetula,TP,4,1,2019-09-11T09:42:00Z,23,8.2,30
Bonaire,9/11/19,Tolo,4,Sparisoma viride,TP,4,1,2019-09-11T09:42:00Z,23,8.2,33
Bonaire,9/11/19,Tolo,4,Sparisoma aurofrenatum,IP,4,1,2019-09-11T09:42:00Z,23,8.2,22
Bonaire,9/11/19,Tolo,4,Sparisoma viride,TP,4,1,2019-09-11T09:42:00Z,23,8.2,32
Bonaire,9/11/19,Tolo,4,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,23,8.2,28
Bonaire,9/11/19,Tolo,4,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,23,8.2,15
Bonaire,9/11/19,Tolo,5,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,20,8.2,15
Bonaire,9/11/19,Tolo,5,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,20,8.2,16
Bonaire,9/11/19,Tolo,5,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,20,8.2,17
Bonaire,9/11/19,Tolo,5,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,20,8.2,25
Bonaire,9/11/19,Tolo,5,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,20,8.2,28
Bonaire,9/11/19,Tolo,5,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,20,8.2,22
Bonaire,9/11/19,Tolo,5,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,20,8.2,25
Bonaire,9/11/19,Tolo,5,Scarus vetula,TP,4,1,2019-09-11T09:42:00Z,20,8.2,30
Bonaire,9/11/19,Tolo,5,Sparisoma aurofrenatum,TP,4,1,2019-09-11T09:42:00Z,20,8.2,25
Bonaire,9/11/19,Tolo,6,Scarus vetula,TP,4,1,2019-09-11T09:42:00Z,16,8.2,32
Bonaire,9/11/19,Tolo,6,Scarus vetula,TP,4,1,2019-09-11T09:42:00Z,16,8.2,31
Bonaire,9/11/19,Tolo,6,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,16,8.2,29
Bonaire,9/11/19,Tolo,6,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,16,8.2,16
Bonaire,9/11/19,Tolo,6,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,16,8.2,17
Bonaire,9/11/19,Tolo,6,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,16,8.2,15
Bonaire,9/11/19,Tolo,6,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,16,8.2,26
Bonaire,9/11/19,Tolo,6,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,16,8.2,22
Bonaire,9/11/19,Tolo,6,Scarus taeniopterus,TP,4,1,2019-09-11T09:42:00Z,16,8.2,25
Bonaire,9/11/19,Tolo,7,Sparisoma aurofrenatum,TP,4,1,2019-09-11T09:42:00Z,18,7.6,24
Bonaire,9/11/19,Tolo,7,Scarus taeniopterus,TP,4,1,2019-09-11T09:42:00Z,18,7.6,26
Bonaire,9/11/19,Tolo,7,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,18,7.6,27
Bonaire,9/11/19,Tolo,7,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,18,7.6,16
Bonaire,9/11/19,Tolo,7,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,18,7.6,27
Bonaire,9/11/19,Tolo,7,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,18,7.6,25
Bonaire,9/11/19,Tolo,7,Scarus vetula,TP,4,1,2019-09-11T09:42:00Z,18,7.6,33
Bonaire,9/11/19,Tolo,7,Scarus vetula,TP,4,1,2019-09-11T09:42:00Z,18,7.6,32
Bonaire,9/11/19,Tolo,7,Sparisoma aurofrenatum,IP,4,1,2019-09-11T09:42:00Z,18,7.6,23
Bonaire,9/11/19,Tolo,8,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,18,7.6,16
Bonaire,9/11/19,Tolo,8,Sparisoma viride,TP,4,1,2019-09-11T09:42:00Z,18,7.6,32
Bonaire,9/11/19,Tolo,8,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,18,7.6,26
Bonaire,9/11/19,Tolo,8,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,18,7.6,26
Bonaire,9/11/19,Tolo,8,Scarus taeniopterus,TP,4,1,2019-09-11T09:42:00Z,18,7.6,27
Bonaire,9/11/19,Tolo,9,Scarus taeniopterus,TP,4,1,2019-09-11T09:42:00Z,17,7.6,25
Bonaire,9/11/19,Tolo,9,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,17,7.6,15
Bonaire,9/11/19,Tolo,9,Scarus vetula,TP,4,1,2019-09-11T09:42:00Z,17,7.6,32
Bonaire,9/11/19,Tolo,9,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,17,7.6,16
Bonaire,9/11/19,Tolo,9,Sparisoma aurofrenatum,IP,4,1,2019-09-11T09:42:00Z,17,7.6,15
Bonaire,9/11/19,Tolo,9,Sparisoma aurofrenatum,TP,4,1,2019-09-11T09:42:00Z,17,7.6,22
Bonaire,9/11/19,Tolo,10,Scarus vetula,TP,4,1,2019-09-11T09:42:00Z,20,7.6,32
Bonaire,9/11/19,Tolo,10,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,20,7.6,26
Bonaire,9/11/19,Tolo,10,Sparisoma rubripinne,TP,4,1,2019-09-11T09:42:00Z,20,7.6,29
Bonaire,9/11/19,Tolo,10,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,20,7.6,26
Bonaire,9/11/19,Tolo,10,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,20,7.6,26
Bonaire,9/11/19,Tolo,10,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,20,7.6,27
Bonaire,9/11/19,Tolo,10,Scarus taeniopterus,TP,4,1,2019-09-11T09:42:00Z,20,7.6,25
Bonaire,9/11/19,Tolo,10,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,20,7.6,15
Bonaire,9/11/19,Tolo,10,Scarus iseri,IP,4,1,2019-09-11T09:42:00Z,20,7.6,15
Bonaire,9/11/19,Tolo,11,Scarus taeniopterus,TP,4,1,2019-09-11T09:42:00Z,18,7.6,26
Bonaire,9/11/19,Tolo,11,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,18,7.6,16
Bonaire,9/11/19,Tolo,11,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,18,7.6,27
Bonaire,9/11/19,Tolo,11,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,18,7.6,26
Bonaire,9/11/19,Tolo,11,Sparisoma aurofrenatum,TP,4,1,2019-09-11T09:42:00Z,18,7.6,23
Bonaire,9/11/19,Tolo,11,Scarus vetula,TP,4,1,2019-09-11T09:42:00Z,18,7.6,31
Bonaire,9/11/19,Tolo,11,Scarus iseri,IP,4,1,2019-09-11T09:42:00Z,18,7.6,15
Bonaire,9/11/19,Tolo,11,Sparisoma viride,TP,4,1,2019-09-11T09:42:00Z,18,7.6,33
Bonaire,9/11/19,Tolo,11,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,18,7.6,29
Bonaire,9/11/19,Tolo,11,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,18,7.6,30
Bonaire,9/11/19,Tolo,11,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,18,7.6,28
Bonaire,9/11/19,Tolo,12,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,20,7.6,15
Bonaire,9/11/19,Tolo,12,Scarus taeniopterus,TP,4,1,2019-09-11T09:42:00Z,20,7.6,25
Bonaire,9/11/19,Tolo,12,Scarus vetula,IP,4,1,2019-09-11T09:42:00Z,20,7.6,28
Bonaire,9/11/19,Tolo,12,Sparisoma aurofrenatum,TP,4,1,2019-09-11T09:42:00Z,20,7.6,23
Bonaire,9/11/19,Tolo,12,Scarus taeniopterus,TP,4,1,2019-09-11T09:42:00Z,20,7.6,26
Bonaire,9/11/19,Tolo,12,Scarus taeniopterus,IP,4,1,2019-09-11T09:42:00Z,20,7.6,17
Bonaire,9/11/19,Tolo,12,Scarus taeniopterus,TP,4,1,2019-09-11T09:42:00Z,20,7.6,24
Bonaire,9/11/19,Tolo,13,Sparisoma viride,IP,4,1,2019-09-11T09:42:00Z,18,7.3,27
Bonaire,9/11/19,Tolo,13,Scarus taeniopterus,TP,4,1,2019-09-11T09:42:00Z,18,7.3,26
